ts_code,ann_date,end_date,report_type,revenue,fin_exp,total_profit
000876.SZ,20161031,20160930,1,44337681722.02,97115074.51,2853653204.38
000876.SZ,20160831,20160630,1,27789066720.87,75465837.66,1922600321.22
000876.SZ,20160430,20160331,1,12238633959.47,67667755.37,903065741.6
000876.SZ,20160428,20151231,1,61519649767.25,311844205.48,3180389657.25
000876.SZ,20151031,20150930,1,46582012179.01,291243735.17,2681578566.52
000876.SZ,20150829,20150630,1,29498139504.17,160265180.3,1696646050.93
000876.SZ,20150430,20150331,1,13180248306.03,82572579.4,770547920.46
000876.SZ,20150430,20141231,1,70012233316.53,417447374.48,2908111840.6
000876.SZ,20141031,20140930,1,50946684796.6,334735012.01,2306081392.51
000876.SZ,20140829,20140630,1,32078097685.59,208956874.94,1377969732.62
000876.SZ,20140430,20140331,1,14745482339.69,109532662.22,419057693.22
000876.SZ,20140418,20131231,1,69395247910.83,500021281.1,2809801417.37
000876.SZ,20131031,20130930,1,50825859816.45,372783304.77,2008459174.55
000876.SZ,20130831,20130630,1,30909839196.97,226359496.16,1220326335.66
000876.SZ,20130427,20130331,1,14511721327.12,105488207.49,664547900.47
000876.SZ,20130427,20121231,1,73238326400.88,365944940.43,2474975148.73
000876.SZ,20121031,20120930,1,55664139016.6,277212651.02,2079859955.68
000876.SZ,20120831,20120630,1,35866678781.4,180597497.28,1391846514.22
000876.SZ,20120427,20120331,1,17265953728.44,85957585.51,788312850.62
000876.SZ,20120426,20111231,1,71640047189.22,397324433.63,3621839114.11
000876.SZ,20111028,20110930,1,7379238927.27,171058907.08,1130781489.33
000876.SZ,20110826,20110630,1,4672781925.53,98080222.34,668834610.21
000876.SZ,20110429,20110331,1,2189577255.83,42244599.31,267057516.49
000876.SZ,20110429,20101231,1,7785165151.96,188778312.93,833687533.64
000876.SZ,20101030,20100930,1,5594214087.09,133983270.94,593825001.33
000876.SZ,20100831,20100630,1,3510849353.3,88838496.98,385460505.92
000876.SZ,20100430,20100331,1,1649863463.66,40840676.38,170688408.41
000876.SZ,20100428,20091231,1,6797469166.01,187418079.32,537641062.83
000876.SZ,20091031,20090930,1,5000226415.28,125009484.0,501184201.69
000876.SZ,20090831,20090630,1,3109365649.2,83689212.78,345617304.71
000876.SZ,20090425,20090331,1,1448741775.8,44935269.24,111591001.18
000876.SZ,20090425,20081231,1,7263061503.14,219180664.05,309742092.75
000876.SZ,20081031,20080930,1,5462240161.88,155206881.63,360449048.35
000876.SZ,20080829,20080630,1,3588997053.27,105439291.05,241752973.83
000876.SZ,20080429,20080331,1,1656526128.94,44932090.09,77118679.77
000876.SZ,20080424,20071231,1,4791772948.02,111458755.5,397143900.48
000876.SZ,20071027,20070930,1,3352634954.93,56592381.82,336939273.6
000876.SZ,20070831,20070630,1,2024660066.11,41593058.41,219016682.9
000876.SZ,20070427,20070331,1,878415271.41,19130329.42,76988772.24
000876.SZ,20080424,20061231,1,3573662144.71,53538302.14,319360874.28
000876.SZ,20071027,20060930,1,2719699427.19,37687116.26,235545167.8
000876.SZ,20070831,20060630,1,1656107068.0,25588333.95,156433459.87
000876.SZ,20070427,20060331,1,798627322.31,11912874.23,66827736.62
000876.SZ,20060331,20051231,1,3098155644.5,48091367.03,258881068.89
000876.SZ,20051031,20050930,1,2365976732.19,35055447.5,169047715.02
000876.SZ,20050830,20050630,1,1466132036.93,23488795.24,119222422.6
000876.SZ,20050427,20050331,1,687955372.56,11893094.3,69542174.36
000876.SZ,20050301,20041231,1,2643522718.05,46819906.31,216583109.04
000876.SZ,20041030,20040930,1,1868467261.83,34561609.74,168156481.79
000876.SZ,20040828,20040630,1,1110369863.4,19459779.99,105571291.78
000876.SZ,20040427,20040331,1,507087420.53,6728332.42,39404443.8
000876.SZ,20040313,20031231,1,1985956448.16,23377608.54,170853243.48
000876.SZ,20031031,20030930,1,1415418952.17,18032118.16,144382342.02
000876.SZ,20030719,20030630,1,886388644.4,8808442.72,83231972.28
000876.SZ,20030422,20030331,1,378810600.23,3641599.09,34311259.92
000876.SZ,20030215,20021231,1,1140789790.41,6062401.04,137548071.86
000876.SZ,20021030,20020930,1,760454229.41,61461.33,100388523.58
000876.SZ,20020823,20020630,1,446300174.75,-414393.06,54893809.95
000876.SZ,20020430,20020331,1,190972465.07,311881.7,20407287.67
000876.SZ,20020426,20011231,1,753795494.96,1417428.3,97381673.04
000876.SZ,20010828,20010630,1,332164571.51,36395.04,49625429.61
000876.SZ,20010420,20001231,1,593408072.53,670863.61,60659679.79
000876.SZ,20000812,20000630,1,294152513.65,-373548.23,43010207.18
000877.SZ,20190321,20181231,1,7931783953.99,293895052.76,1662748765.98
000877.SZ,20181025,20180930,1,5629301016.3,222907181.79,1090469388.67
000877.SZ,20180810,20180630,1,2971194347.1,161190628.97,474767283.76
000877.SZ,20180427,20180331,1,747980970.23,86097352.65,9369483.42
000877.SZ,20180323,20171231,1,7079776567.83,426809176.71,370454580.32
000877.SZ,20171017,20170930,1,5033115124.21,325066113.29,423967373.56
000877.SZ,20170818,20170630,1,2597011868.89,229379523.01,45909725.29
000877.SZ,20170420,20170331,1,584978892.21,111637755.74,-163161740.73
000877.SZ,20170316,20161231,1,5001262134.11,461250654.85,55301581.35
000877.SZ,20161022,20160930,1,3692280914.3,345457745.02,-19294788.46
000877.SZ,20160806,20160630,1,1993085010.07,240165715.02,-145086508.84
000877.SZ,20160415,20160331,1,397958872.69,118098593.63,-238453755.15
000877.SZ,20160326,20151231,1,5046650439.49,553252308.91,-667137023.71
000877.SZ,20151015,20150930,1,3945512219.05,458538499.78,-424757462.58
000877.SZ,20150815,20150630,1,2108583713.15,301879115.26,-338264469.8
000877.SZ,20150430,20150331,1,482277134.48,154418066.42,-294345510.29
000877.SZ,20150321,20141231,1,6543572553.74,581916613.55,314963737.36
000877.SZ,20141024,20140930,1,5104090528.67,425552893.44,363304646.24
000877.SZ,20140809,20140630,1,2912878723.79,287687683.45,19720069.96
000877.SZ,20140426,20140331,1,649721853.43,147995871.86,-172828415.82
000877.SZ,20140313,20131231,1,7910941362.0,452437028.07,447436003.96
000877.SZ,20131025,20130930,1,6163828638.94,332016904.6,417152939.18
000877.SZ,20130815,20130630,1,3463818464.13,211390451.18,111417917.65
000877.SZ,20130425,20130331,1,583402791.2,93185181.01,-225423396.02
000877.SZ,20130309,20121231,1,7699180130.82,352535338.65,497509525.85
000877.SZ,20121020,20120930,1,6095844105.87,266320273.22,485895630.02
000877.SZ,20120815,20120630,1,3383804443.63,186551920.87,179540005.29
000877.SZ,20120423,20120331,1,659478806.75,91024632.79,-167407252.77
000877.SZ,20120301,20111231,1,8277788050.79,282842487.49,1653374334.38
000877.SZ,20111021,20110930,1,6379880109.62,198081729.75,1483680567.58
000877.SZ,20110810,20110630,1,3360742479.61,127275917.48,591117160.44
000877.SZ,20110414,20110331,1,694697800.07,51209708.54,-13790730.91
000877.SZ,20110318,20101231,1,5704781356.78,184823476.29,776525635.22
000877.SZ,20101028,20100930,1,3997465657.54,129736503.19,675440824.43
000877.SZ,20100805,20100630,1,2047635296.23,85650481.49,220420611.58
000877.SZ,20100429,20100331,1,468749816.78,38378272.52,-61411318.64
000877.SZ,20100423,20091231,1,4115119332.8,151485002.07,484443874.68
000877.SZ,20091028,20090930,1,3154284693.72,111037373.95,452611885.16
000877.SZ,20090827,20090630,1,1764541698.8,77579736.52,208659150.28
000877.SZ,20090421,20090331,1,396629908.39,43463143.35,-44772909.0
000877.SZ,20090325,20081231,1,3493968036.77,178480925.34,336809924.19
000877.SZ,20081020,20080930,1,2655598836.29,141299333.57,339308705.11
000877.SZ,20080813,20080630,1,1396364728.91,83559869.35,106454495.6
000877.SZ,20080423,20080331,1,287443428.58,35187253.21,-43552425.92
000877.SZ,20080411,20071231,1,2517818077.26,129333469.43,214740841.02
000877.SZ,20071031,20070930,1,1922227847.45,98518759.46,172693157.65
000877.SZ,20070818,20070630,1,931790910.05,63326112.5,42040669.93
000877.SZ,20070421,20070331,1,208229044.69,28174206.25,-38088316.99
000877.SZ,20080411,20061231,1,2005585868.81,122413865.04,116146768.67
000877.SZ,20071031,20060930,1,1537748063.07,97951755.71,104749678.52
000877.SZ,20070818,20060630,1,808080645.32,64044652.52,33389840.52
000877.SZ,20070421,20060331,1,161960135.8,31803825.8,-50038404.93
000877.SZ,20060405,20051231,1,1829559270.9,116573005.47,40682146.92
000877.SZ,20051022,20050930,1,1518396889.49,110041789.72,39358628.18
000877.SZ,20050820,20050630,1,856431890.91,74407174.89,-23688125.76
000877.SZ,20050422,20050331,1,167592745.97,39959212.9,-73699004.59
000877.SZ,20050414,20041231,1,1766273827.38,125150521.59,-213879276.91
000877.SZ,20041023,20040930,1,1392186899.27,96584556.18,-98794927.29
000877.SZ,20040828,20040630,1,768850070.86,67917680.9,-190415023.11
000877.SZ,20040417,20040331,1,218498962.77,26161128.26,-33266149.49
000877.SZ,20040326,20031231,1,1465227860.3,116854509.83,115632091.77
000877.SZ,20031029,20030930,1,1125841701.31,74656398.46,161226765.36
000877.SZ,20030807,20030630,1,567335623.89,48637694.45,53029259.48
000877.SZ,20030417,20030331,1,109772298.69,22977301.12,-31300771.26
000877.SZ,20030328,20021231,1,884856725.77,81946433.18,108966752.18
000877.SZ,20021025,20020930,1,717652856.53,41945738.77,134171437.15
000877.SZ,20020801,20020630,1,370049563.83,27964341.3,54817583.65
000877.SZ,20020418,20020331,1,43153298.25,,-18360547.15
000877.SZ,20020314,20011231,1,707619702.06,63181823.91,101218974.3
000877.SZ,20010804,20010630,1,306859531.44,16861158.72,57667670.2
000877.SZ,20010308,20001231,1,403740444.23,19429825.34,76205819.26
000877.SZ,20000722,20000630,1,162230572.79,8236568.15,30827432.57
000878.SZ,20190403,20181231,1,47430343193.91,884504391.27,592297004.98
000878.SZ,20181030,20180930,1,31154619682.7,583684759.29,578074336.4
000878.SZ,20180828,20180630,1,20209913397.38,332387425.52,410142641.92
000878.SZ,20180828,20180630,1,20209913397.38,332387425.52,410142641.92
000878.SZ,20180427,20180331,1,9291818953.26,103398691.46,187329210.67
000878.SZ,20180412,20171231,1,57322739812.79,543040055.05,502325746.28
000878.SZ,20171027,20170930,1,45470214026.83,378593226.15,406135254.82
000878.SZ,20170825,20170630,1,29536168638.77,232630230.71,221437710.67
000878.SZ,20170425,20170331,1,10900241240.52,111403806.5,118416242.12
000878.SZ,20170329,20161231,1,59194819685.94,669795400.47,218039502.24
000878.SZ,20161028,20160930,1,38225232244.89,475845405.69,90498298.02
000878.SZ,20160826,20160630,1,16537036413.67,344798677.21,18622778.68
000878.SZ,20160426,20160331,1,5604991791.06,169654959.64,-106973404.32
000878.SZ,20160331,20151231,1,56655550297.82,868659290.44,177136418.55
000878.SZ,20151028,20150930,1,48078694472.07,685739541.16,-370089129.04
000878.SZ,20150826,20150630,1,28708407746.43,293518135.42,61223053.77
000878.SZ,20150424,20150331,1,12304253902.2,127564537.71,30677288.9
000878.SZ,20150408,20141231,1,62404460871.8,758624067.41,212991672.46
000878.SZ,20141028,20140930,1,46454861153.9,623107015.4,199907864.99
000878.SZ,20140826,20140630,1,29681937341.6,420419161.19,68700471.4
000878.SZ,20140425,20140331,1,12040606791.4,210209339.81,30612004.97
000878.SZ,20140402,20131231,1,50100298922.44,592343815.13,-1387783082.73
000878.SZ,20131029,20130930,1,29149749930.15,418117079.73,-1445562248.06
000878.SZ,20130828,20130630,1,15419658906.55,287093551.83,-770935597.27
000878.SZ,20130424,20130331,1,7259461584.71,193645898.37,-131424215.97
000878.SZ,20130403,20121231,1,40825859541.14,1056864783.84,274744432.82
000878.SZ,20121018,20120930,1,29969470696.62,828747301.74,63632245.6
000878.SZ,20120817,20120630,1,18472983265.04,539943109.5,321320854.6
000878.SZ,20120427,20120331,1,8035342630.01,249130527.92,302041723.01
000878.SZ,20120328,20111231,1,35243298621.82,767208779.65,1125620015.95
000878.SZ,20111019,20110930,1,25823677950.08,611572635.7,1100960487.59
000878.SZ,20110826,20110630,1,16612891339.69,461941908.24,780219211.64
000878.SZ,20110420,20110331,1,5988222150.49,225760047.44,243812965.17
000878.SZ,20110331,20101231,1,31712717588.98,698634247.01,678706934.17
000878.SZ,20101022,20100930,1,21772229375.29,509105740.95,399823372.96
000878.SZ,20100818,20100630,1,13563800737.87,342688894.62,285125481.46
000878.SZ,20100426,20100331,1,5320011266.15,169798410.91,210183653.27
000878.SZ,20100409,20091231,1,16184275465.14,642675438.8,469265650.58
000878.SZ,20091027,20090930,1,9931641486.73,464282738.21,167911822.14
000878.SZ,20090817,20090630,1,5214701515.83,325000762.37,-97288277.35
000878.SZ,20090430,20090331,1,1701431338.54,164782467.57,-274711214.33
000878.SZ,20090416,20081231,1,25754533965.94,932848425.83,-3056198558.78
000878.SZ,20081023,20080930,1,22638799799.32,598139506.0,793402988.74
000878.SZ,20080815,20080630,1,14357832566.48,383609242.88,686061788.23
000878.SZ,20080430,20080331,1,5132584555.16,231226626.23,262543685.98
000878.SZ,20080426,20071231,1,34455808485.17,895920084.3,1026122429.91
000878.SZ,20071031,20070930,1,26798455141.67,491487056.13,1577929659.88
000878.SZ,20070827,20070630,1,17714249167.68,356516040.51,1169831717.08
000878.SZ,20070430,20070331,1,9459288043.22,122573722.63,611483373.73
000878.SZ,20080426,20061231,1,31399550510.16,489861112.28,2035906354.29
000878.SZ,20071031,20060930,1,21021046266.38,217360277.72,1004250733.52
000878.SZ,20070827,20060630,1,11678500550.42,105469849.07,613438956.82
000878.SZ,20070430,20060331,1,3791278223.05,46450659.79,184281722.79
000878.SZ,20060318,20051231,1,13403582317.83,262798258.97,586329534.2
000878.SZ,20051031,20050930,1,8192753356.9,193908145.32,356436816.37
000878.SZ,20050813,20050630,1,5206438936.63,130287027.01,188180312.75
000878.SZ,20050423,20050331,1,1976099447.94,63014610.77,74284631.06
000878.SZ,20050324,20041231,1,7193845979.39,180454029.7,256293721.23
000878.SZ,20041029,20040930,1,4674781641.15,112616727.26,148990441.18
000878.SZ,20040810,20040630,1,2981172827.17,71564213.82,77283489.35
000878.SZ,20040423,20040331,1,1259034903.58,22814072.11,30878391.37
000878.SZ,20040403,20031231,1,4091287984.3,85431231.65,121818434.43
000878.SZ,20031027,20030930,1,2553869968.79,63317658.78,53120155.84
000878.SZ,20030808,20030630,1,1347419161.73,37248018.76,33900441.2
000878.SZ,20030416,20030331,1,532985235.86,18036297.64,17622445.14
000878.SZ,20030301,20021231,1,3002821521.16,79533387.16,55713294.56
000878.SZ,20021023,20020930,1,2101751857.88,57674897.97,39748942.14
000878.SZ,20020810,20020630,1,1446932335.86,37994331.14,32521915.1
000878.SZ,20020419,20020331,1,455760153.85,,5729202.3
000878.SZ,20020312,20011231,1,2872464194.02,65298097.25,83250090.07
000878.SZ,20021023,20010930,1,1951890914.26,38683679.67,76199811.15
000878.SZ,20010801,20010630,1,1420718308.84,26691066.04,51011445.58
000878.SZ,20010320,20001231,1,2537477322.96,78437049.8,162230000.18
000878.SZ,20000720,20000630,1,1124518032.1,37858055.26,99554261.88
000880.SZ,20190330,20181231,1,2368019051.86,-4373063.32,36089291.26
000880.SZ,20181031,20180930,1,1820420309.11,-3666420.27,66750087.99
000880.SZ,20180829,20180630,1,1199453281.24,-3192729.09,48060560.03
000880.SZ,20180428,20180331,1,553587681.81,-285378.69,18347464.71
000880.SZ,20180329,20171231,1,1976389437.59,-3593420.43,21607299.56
000880.SZ,20171031,20170930,1,1427108939.48,-2364618.64,29979426.02
000880.SZ,20170831,20170630,1,937537867.38,-1410424.85,23038934.86
000880.SZ,20170428,20170331,1,392009806.86,-1120865.94,4561294.02
000880.SZ,20170330,20161231,1,1744218180.3,-8644598.09,16757083.45
000880.SZ,20161028,20160930,1,1286134366.79,-3636778.11,20646540.55
000880.SZ,20160831,20160630,1,878509788.55,-2324686.56,16541427.62
000880.SZ,20160430,20160331,1,385901596.54,-1687765.78,7085828.56
000880.SZ,20160331,20151231,1,2435210479.21,-13154287.11,32284459.49
000880.SZ,20151030,20150930,1,1749681799.94,-10938345.0,25387559.79
000880.SZ,20150828,20150630,1,1215182073.89,-7880313.44,22886426.11
000880.SZ,20150429,20150331,1,534651602.67,-1499633.66,11713073.14
000880.SZ,20150331,20141231,1,3076471293.15,-12862188.67,52202441.75
000880.SZ,20141031,20140930,1,2388819094.83,-7814236.39,47854311.36
000880.SZ,20140830,20140630,1,1502785934.42,-4781990.34,40085320.41
000880.SZ,20140430,20140331,1,588588785.85,-1997127.79,20701080.55
000880.SZ,20140329,20131231,1,2323740474.94,-13518378.37,44376655.27
000880.SZ,20131029,20130930,1,1622207054.58,-10397931.6,43165671.01
000880.SZ,20130830,20130630,1,1114128985.27,-7791432.86,37132943.07
000880.SZ,20130427,20130331,1,454460026.0,-3098764.87,19002338.59
000880.SZ,20130330,20121231,1,2105014114.75,-15120547.48,83466072.03
000880.SZ,20121031,20120930,1,1537569373.36,-10824905.13,78898766.43
000880.SZ,20120831,20120630,1,1107700421.03,-7411898.99,62960453.71
000880.SZ,20120423,20120331,1,493853102.29,-3840137.19,33895279.06
000880.SZ,20120330,20111231,1,2381931836.35,-18705155.41,194308153.79
000880.SZ,20111027,20110930,1,1786549105.42,-13661993.48,148219636.03
000880.SZ,20110830,20110630,1,1285856353.37,-9268653.5,97927814.57
000880.SZ,20110422,20110331,1,613691864.03,-4906636.75,56210391.17
000880.SZ,20110331,20101231,1,2661389881.35,-14433906.3,265571463.31
000880.SZ,20101027,20100930,1,1996519907.89,-8924974.5,171579315.1
000880.SZ,20100824,20100630,1,1321742925.67,-5908162.7,96772107.99
000880.SZ,20100427,20100331,1,564540439.05,-2439506.68,48945011.48
000880.SZ,20100427,20091231,1,2337224559.36,-8192463.72,230652632.12
000880.SZ,20091024,20090930,1,1712085073.72,-4730398.85,148019696.95
000880.SZ,20090814,20090630,1,1051523152.83,-2854480.15,76207365.0
000880.SZ,20090428,20090331,1,395311576.55,-1423518.15,33059795.54
000880.SZ,20090428,20081231,1,1181071147.96,-4140178.74,89907810.52
000880.SZ,20081027,20080930,1,924847311.04,-3270161.38,76501923.28
000880.SZ,20080818,20080630,1,653366457.22,-2273445.84,55272844.69
000880.SZ,20080429,20080331,1,307543545.71,-794703.09,26341520.11
000880.SZ,20080429,20071231,1,917311824.48,-1368329.21,77655691.96
000880.SZ,20071030,20070930,1,702530464.25,-948982.76,47811046.0
000880.SZ,20070815,20070630,1,457858675.62,-361843.79,36406877.4
000880.SZ,20070420,20070331,1,185524768.82,-52813.66,13631035.13
000880.SZ,20080429,20061231,1,40667104.98,2195684.98,4081922.32
000880.SZ,20071030,20060930,1,17406536.45,2147377.71,-36864543.52
000880.SZ,20070815,20060630,1,16583076.68,2146044.25,-27656846.79
000880.SZ,20070420,20060331,1,4159312.54,-6982.65,-12038224.39
000880.SZ,20060428,20051231,1,866942.78,30679071.5,-296659729.02
000880.SZ,20051026,20050930,1,866080.51,8345863.31,-56964139.08
